Date,Inflow(cfs),Storage (af),Elevation (ft),Release (cfs)
05/09/1991 7:00,309,66763,9308,309
05/10/1991 7:00,307,66763,9308,307
05/11/1991 7:00,694.22,67537,9308.5,304
05/12/1991 7:00,461.3,67849,9308.7,304
05/13/1991 7:00,303,67849,9308.7,303
05/14/1991 7:00,382.14,68005,9308.8,304
05/15/1991 7:00,427.31,68318,9309,269
05/16/1991 7:00,325.65,68474,9309.1,247
05/17/1991 7:00,329.66,68631,9309.2,250
05/18/1991 7:00,329.65,68788,9309.3,251
05/19/1991 7:00,328.16,68946,9309.4,248
05/20/1991 7:00,645.29,69737,9309.9,247
05/21/1991 7:00,489.48,70214,9310.2,249
05/22/1991 7:00,731.99,71174,9310.8,248
05/23/1991 7:00,572.69,71819,9311.2,247
05/24/1991 7:00,738.05,72794,9311.8,247
05/25/1991 7:00,329.68,72957,9311.9,247
05/26/1991 7:00,576.72,73612,9312.3,247
05/27/1991 7:00,746.62,74602,9312.9,247
05/28/1991 7:00,664.96,75433,9313.4,246
05/29/1991 7:00,670.98,76270,9313.9,249
05/30/1991 7:00,504.1,76775,9314.2,250
05/31/1991 7:00,847.93,77961,9314.9,250
06/01/1991 7:00,971.98,79399,9315.74,247
06/02/1991 7:00,985.55,80853,9316.58,252
06/03/1991 7:00,604.41,81552,9316.98,252
06/04/1991 7:00,427.95,81902,9317.18,252
06/05/1991 7:00,605.93,82606,9317.58,251
06/06/1991 7:00,696.18,83491,9318.08,250
06/07/1991 7:00,699.21,84382,9318.58,250
06/08/1991 7:00,702.23,85279,9319.08,250
06/09/1991 7:00,886.76,86544,9319.78,249
06/10/1991 7:00,614.03,87272,9320.18,247
06/11/1991 7:00,802.07,88371,9320.78,248
06/12/1991 7:00,1084.91,90033,9321.68,247
06/13/1991 7:00,813.65,91151,9322.28,250
06/14/1991 7:00,819.18,92276,9322.88,252
06/15/1991 7:00,1110.58,93979,9323.78,252
06/16/1991 7:00,828.76,95123,9324.38,252
06/17/1991 7:00,930.09,96468,9325.08,252
06/18/1991 7:00,739.52,97435,9325.58,252
06/19/1991 7:00,742.55,98408,9326.08,252
06/20/1991 7:00,646.25,99189,9326.48,252
06/21/1991 7:00,747.08,100171,9326.98,252
06/22/1991 7:00,649.28,100960,9327.38,252
06/23/1991 7:00,551.47,101554,9327.68,252
06/24/1991 7:00,553.49,102151,9327.98,252
06/25/1991 7:00,552.98,102749,9328.28,252
06/26/1991 7:00,453.66,103148,9328.48,252
06/27/1991 7:00,352.83,103349,9328.58,252
06/28/1991 7:00,454.17,103750,9328.78,252
06/29/1991 7:00,454.67,104151,9328.98,252
06/30/1991 7:00,454.17,104554,9329.18,252
07/01/1991 7:00,495.34,104756,9329.28,393
07/02/1991 7:00,414.66,104554,9329.18,517
